tweet_id	start_pos	end_pos	named_entity_type
1350818133561499648	17	28	PERSON
1272242285368000514	0	7	PERSON
1272242285368000514	22	29	LOCATION
1349232417106751488	15	28	LOCATION
1304043405912276992	15	35	ORGANIZATION
1398671503567331330	40	51	PERSON
1329898893585358851	0	7	ORGANIZATION
1329898893585358851	48	53	PRODUCT
1329898893585358851	68	74	MONEY
1329898893585358851	168	174	MONEY
1331851778019762177	155	162	ORGANIZATION
1331851778019762177	212	241	ORGANIZATION
1324660220547731457	136	151	PERSON
1364547987045769217	9	20	PERSON
1364547987045769217	25	35	ORGANIZATION
1364547987045769217	43	53	ORGANIZATION
1364547987045769217	60	69	ORGANIZATION
1364547987045769217	73	83	ORGANIZATION
1364547987045769217	92	97	PERSON
1364547987045769217	100	107	ORGANIZATION
1364547987045769217	167	176	ORGANIZATION
1315482871692435456	10	14	PERSON
1315482871692435456	44	51	PERSON
1315482871692435456	52	59	ORGANIZATION
1361403051655979008	0	6	PERSON
1361403051655979008	28	32	PERSON
1361403051655979008	48	54	PERSON
1280103753090301952	27	32	LOCATION
1379192424547950592	172	183	PERSON
1379192424547950592	210	229	TVSHOW
1406662906570330117	0	11	PERSON
1406662906570330117	15	26	ORGANIZATION
1406662906570330117	57	62	PERSON
1406662906570330117	64	68	PERSON
1406662906570330117	72	77	PERSON
1369781843306876934	93	96	PRODUCT
1369781843306876934	98	102	PRODUCT
1369781843306876934	104	108	PRODUCT
1369781843306876934	193	201	TIME
1346571396764356616	60	64	ORGANIZATION
1346571396764356616	105	110	LOCATION
1346571396764356616	136	148	PERSON
1346571396764356616	207	214	ORGANIZATION
1346571396764356616	218	224	ORGANIZATION
1303764997223387138	6	11	LOCATION
1295732246549270529	33	47	PERSON
1354196387479564291	4	13	LOCATION
1354196387479564291	23	33	ORGANIZATION
1376524879512621057	54	72	PERSON
1376524879512621057	77	80	ORGANIZATION
1376524879512621057	135	138	ORGANIZATION
1376524879512621057	143	162	ORGANIZATION
1318138251732025345	105	123	PERSON
1318138251732025345	146	164	PERSON
1310683081708367872	60	72	PERSON
1358754169251917826	115	118	ORGANIZATION
1358754169251917826	166	179	PERSON
1358754169251917826	194	219	ORGANIZATION
1279681449474605056	15	20	LOCATION
1279681449474605056	40	49	LOCATION
1279681449474605056	76	90	TIME
1279681449474605056	166	173	PERSON
1275181479266603008	61	66	PERSON
1275181479266603008	68	73	PERSON
1275181479266603008	77	84	PERSON
1285653442447527936	0	6	ORGANIZATION
1285653442447527936	33	41	ORGANIZATION
1285653442447527936	109	119	LOCATION
1285653442447527936	123	135	LOCATION
1271023468914638848	95	114	ORGANIZATION
1271023468914638848	128	144	PERSON
1282584737241010176	18	27	PERSON
1318249195749429250	0	8	PERSON
1318249195749429250	22	36	PERSON
1318249195749429250	43	54	PERSON
1318249195749429250	78	89	PERSON
1318249195749429250	106	118	PERSON
1272260251279151111	112	122	ORGANIZATION
1272260251279151111	123	134	ORGANIZATION
1272260251279151111	142	154	ORGANIZATION
1405985387881897984	73	93	PERSON
1405985387881897984	133	159	ORGANIZATION
1405985387881897984	160	167	ORGANIZATION
1405985387881897984	171	179	ORGANIZATION
1405985387881897984	255	261	LOCATION
1405985387881897984	262	269	PERSON
1390824665136967682	4	7	LOCATION
1361431077626261505	7	15	PERSON
1361431077626261505	203	215	PERSON
1374953930044628993	77	93	ORGANIZATION
1336406967124946945	0	8	LOCATION
1336406967124946945	12	19	PERSON
1292959452157673473	0	15	TIME
1292959452157673473	18	29	PERSON
1292959452157673473	48	51	ORGANIZATION
1371008180000591872	0	17	PERSON
1371008180000591872	211	217	PERSON
1371008180000591872	235	241	PERSON
1284228709172613121	36	49	PERSON
1332752849080623105	0	5	PERSON
1332752849080623105	14	20	PERSON
1332752849080623105	37	42	PERSON
1332752849080623105	45	54	PERSON
1332752849080623105	56	69	PERSON
1343973894445793280	0	5	LOCATION
1343973894445793280	6	14	LOCATION
1343973894445793280	35	46	PERSON
1343973894445793280	55	68	PERSON
1343973894445793280	97	108	PERSON
1400424447853707269	0	9	PERSON
1376309424344686592	36	43	TIME
1376309424344686592	89	94	ORGANIZATION
1333513106316791812	22	37	PERSON
1333513106316791812	92	110	PERSON
1389558626835177473	0	5	PERSON
1389558626835177473	40	45	PERSON
1335570127425859590	163	171	ORGANIZATION
1310681914056073216	7	17	LOCATION
1310681914056073216	54	64	LOCATION
1281714386646728704	0	6	PERSON
1281714386646728704	81	87	PERSON
1302720836420370432	29	34	PERSON
1302720836420370432	35	44	PERSON
1367735873647878147	85	98	PERSON
1367735873647878147	100	108	LOCATION
1367735873647878147	171	176	PERSON
1306515545962020864	0	13	PERSON
1306515545962020864	143	155	PERSON
1306515545962020864	156	169	PERSON
1369620883086655491	0	15	LOCATION
1385575399879553029	10	15	LOCATION
1291312513020289024	42	47	LOCATION
1291312513020289024	52	62	LOCATION
1291312513020289024	119	136	LOCATION
1274944539464101889	0	6	PERSON
1274944539464101889	12	27	PERSON
1269742952483520512	0	11	PERSON
1269742952483520512	113	124	TVSHOW
1371498133323182080	128	134	ORGANIZATION
1371498133323182080	145	154	PERSON
1359616893292789761	14	20	PERSON
1359616893292789761	22	33	PERSON
1359616893292789761	49	60	PERSON
1359616893292789761	87	93	PERSON
1359616893292789761	95	106	PERSON
1359616893292789761	135	143	PERSON
1341060937097371652	191	207	PERSON
1300326830000558081	30	36	TIME
1350456206607998977	0	7	ORGANIZATION
1350456206607998977	114	128	PERSON
1291115252017397760	18	23	ORGANIZATION
1327244293623468032	38	47	LOCATION
1349688902093832197	3	17	PERSON
1349688902093832197	21	34	PERSON
1271448694349586432	209	219	ORGANIZATION
1271448694349586432	222	233	ORGANIZATION
1358847892916731907	0	6	LOCATION
1358847892916731907	45	54	ORGANIZATION
1358847892916731907	72	75	ORGANIZATION
1394175917388353536	0	8	TIME
1394175917388353536	52	60	TIME
1324599551483957255	20	25	PERSON
1324599551483957255	33	39	PERSON
1289874695995654152	188	194	ORGANIZATION
1311771458218217472	117	125	PERSON
1311771458218217472	126	132	PERSON
1391270393755967490	0	7	ORGANIZATION
1391270393755967490	17	26	MONEY
1391270393755967490	48	53	PERSON
1294559674193399808	127	140	PERSON
1294559674193399808	162	175	PERSON
1344418459669684224	38	52	PERSON
1293907590519205896	78	93	TIME
1274699631725891584	0	11	PERSON
1274699631725891584	269	279	TIME
1332010132809658369	6	11	ORGANIZATION
1332010132809658369	37	42	ORGANIZATION
1332010132809658369	47	54	ORGANIZATION
1332010132809658369	58	77	MONEY
1332010132809658369	127	141	ORGANIZATION
1332010132809658369	203	220	MONEY
1269866293882163200	6	15	TIME
1269866293882163200	85	92	LOCATION
1269866293882163200	138	145	LOCATION
1403069438195290112	0	4	ORGANIZATION
1403069438195290112	9	18	ORGANIZATION
1313701768535121923	28	38	ORGANIZATION
1313701768535121923	110	120	ORGANIZATION
1379725298078519299	6	23	ORGANIZATION
1379725298078519299	24	34	LOCATION
1379725298078519299	53	64	PERSON
1379725298078519299	68	85	PERSON
1379725298078519299	86	106	ORGANIZATION
1379725298078519299	111	128	PERSON
1379725298078519299	133	151	ORGANIZATION
1379725298078519299	256	274	ORGANIZATION
1341315781913702401	27	44	LOCATION
1407292016258650113	0	16	LOCATION
1407292016258650113	30	32	ORGANIZATION
1407292016258650113	50	57	PERSON
1407292016258650113	75	79	ORGANIZATION
1385875685797994498	225	231	LOCATION
1317218539917529088	34	49	PERSON
1317218539917529088	52	63	PERSON
1317218539917529088	65	75	PERSON
1317218539917529088	78	89	PERSON
1283869952047566850	4	22	PERSON
1359901710177681415	75	78	ORGANIZATION
1359901710177681415	79	88	ORGANIZATION
1374619380655460353	0	5	PERSON
1374619380655460353	31	37	PERSON
1403692735492677635	79	104	LOCATION
1383338330587205635	21	32	PERSON
1383338330587205635	37	58	PRODUCT
1383338330587205635	73	86	ORGANIZATION
1383338330587205635	168	183	ORGANIZATION
1374399023163961364	0	14	PERSON
1379379360998817792	38	42	PERSON
1379379360998817792	63	69	MONEY
1379379360998817792	81	85	PERSON
1379379360998817792	86	93	LOCATION
1292566084999151622	30	35	PERSON
1292566084999151622	54	60	PERSON
1292566084999151622	87	98	TVSHOW
1340966178366341120	120	124	PERSON
1371076955936849924	0	9	PERSON
1371076955936849924	53	65	TIME
1330973755343040513	36	41	PERSON
1330973755343040513	46	51	PERSON
1403466633998385156	0	7	PERSON
1403466633998385156	15	20	PERSON
1403466633998385156	32	38	PERSON
1403466633998385156	46	50	PERSON
1403466633998385156	65	69	PERSON
1403466633998385156	70	75	PERSON
1288946245906706453	15	25	ORGANIZATION
1288946245906706453	68	78	ORGANIZATION
1288946245906706453	104	115	ORGANIZATION
1398202087679406080	0	12	LOCATION
1398202087679406080	37	48	LOCATION
1398202087679406080	70	90	PERSON
1398202087679406080	267	279	LOCATION
1299598892086984705	0	7	LOCATION
1297522895166541825	16	30	LOCATION
1329896969775570945	38	48	ORGANIZATION
1329896969775570945	70	89	PERSON
1329896969775570945	134	153	PERSON
1350428563804139520	13	23	ORGANIZATION
1350428563804139520	34	45	ORGANIZATION
1336405341458849796	76	80	TIME
1336405341458849796	118	123	PERSON
1336405341458849796	127	134	PERSON
1336405341458849796	152	165	TIME
1399008293041979395	18	27	ORGANIZATION
1399008293041979395	28	40	ORGANIZATION
1399008293041979395	56	63	PRODUCT
1312494512216838144	0	7	PERSON
1312494512216838144	225	236	ORGANIZATION
1268549783712661507	116	127	PERSON
1268549783712661507	129	137	LOCATION
1268549783712661507	154	163	PERSON
1268549783712661507	164	176	PERSON
1268549783712661507	177	188	PERSON
1366402009432211458	0	6	LOCATION
1270417929708994569	0	5	LOCATION
1270417929708994569	18	21	ORGANIZATION
1270417929708994569	40	43	ORGANIZATION
1270417929708994569	93	102	PRODUCT
1270417929708994569	234	240	LOCATION
1297782311719784449	38	49	LOCATION
1297782311719784449	50	56	LOCATION
1279506749070942212	37	51	PERSON
1279506749070942212	52	68	PERSON
1400920438176423939	52	62	PERSON
1376605196583849985	0	9	ORGANIZATION
1376605196583849985	34	45	PERSON
1376605196583849985	46	51	LOCATION
1310605102634287104	28	32	ORGANIZATION
1352297297183453186	10	29	ORGANIZATION
1324687578319171590	14	17	ORGANIZATION
1336358644628254721	100	112	PERSON
1336358644628254721	113	127	PERSON
1336358644628254721	128	133	LOCATION
1353463210347737088	0	11	PERSON
1353463210347737088	14	26	PERSON
1353463210347737088	29	41	PERSON
1304786553881980929	0	6	PERSON
1304786553881980929	47	55	LOCATION
1293887286606782464	24	37	PERSON
1358889749319200772	0	11	PERSON
1358889749319200772	13	23	ORGANIZATION
1304170104356245505	0	12	PERSON
1361976339557978120	0	4	ORGANIZATION
1361976339557978120	9	16	ORGANIZATION
1268566905075499013	0	15	PERSON
1268566905075499013	78	86	ORGANIZATION
1268566905075499013	150	159	PERSON
1283467907729698816	34	39	PERSON
1344321454712758276	67	76	TIME
1406663102993780744	0	16	PERSON
1406663102993780744	17	27	PERSON
1406663102993780744	46	53	ORGANIZATION
1357553329140871169	12	22	PERSON
1357553329140871169	26	41	PERSON
1357553329140871169	42	50	ORGANIZATION
1269733630781411330	133	146	PERSON
1273524924053848064	30	38	ORGANIZATION
1273524924053848064	48	62	PERSON
1403458152067182592	41	52	PERSON
1403458152067182592	119	128	ORGANIZATION
1403458152067182592	129	142	PERSON
1403458152067182592	143	156	PERSON
1313342129142460421	19	33	ORGANIZATION
1313342129142460421	101	108	PERSON
1313342129142460421	164	170	PERSON
1313342129142460421	194	202	ORGANIZATION
1350862835501330434	0	13	PERSON
1350862835501330434	16	24	ORGANIZATION
1350862835501330434	25	36	ORGANIZATION
1350862835501330434	80	90	PERSON
1350862835501330434	94	104	ORGANIZATION
1350862835501330434	125	131	PERSON
1350862835501330434	132	144	PERSON
1308119287471788037	22	34	PERSON
1308119287471788037	140	150	ORGANIZATION
1308119287471788037	181	193	PERSON
1305302927180001282	6	16	ORGANIZATION
1305302927180001282	27	40	PERSON
1372478798390779905	16	19	ORGANIZATION
1372478798390779905	34	37	ORGANIZATION
1372478798390779905	38	41	ORGANIZATION
1372478798390779905	132	139	ORGANIZATION
1372478798390779905	194	197	ORGANIZATION
1300012555843272705	33	45	PERSON
1300012555843272705	46	59	PERSON
1300012555843272705	60	63	ORGANIZATION
1300012555843272705	67	83	TVSHOW
1371806072957190148	12	17	LOCATION
1371806072957190148	92	98	ORGANIZATION
1371806072957190148	162	175	PERSON
1371806072957190148	191	204	PERSON
1404784191573741570	0	5	LOCATION
1404784191573741570	10	16	LOCATION
1404784191573741570	95	104	ORGANIZATION
1404784191573741570	119	132	PERSON
1404784191573741570	125	132	PERSON
1341270807264317440	0	10	PERSON
1341270807264317440	74	82	PERSON
1341270807264317440	91	97	PERSON
1341270807264317440	99	104	PERSON
1341270807264317440	111	123	PERSON
1341270807264317440	129	136	PERSON
1277702335960174596	8	18	PERSON
1277702335960174596	19	30	ORGANIZATION
1277702335960174596	45	55	ORGANIZATION
1277702335960174596	196	207	ORGANIZATION
1293182331436449792	0	10	TVSHOW
1293182331436449792	62	68	PERSON
1302598764683841537	0	5	PERSON
1302598764683841537	9	13	PERSON
1302598764683841537	43	48	PERSON
1396067356041007104	0	2	TIME
1396067356041007104	19	26	LOCATION
1396067356041007104	108	115	LOCATION
1396067356041007104	159	169	PERSON
1359580061536501761	0	13	TVSHOW
1359580061536501761	66	79	PERSON
1270660523596681218	107	126	PRODUCT
1270660523596681218	128	143	PERSON
1393605945276698635	0	9	PERSON
1393605945276698635	10	15	ORGANIZATION
1393605945276698635	65	70	PERSON
1393605945276698635	79	86	PERSON
1393605945276698635	119	124	PERSON
1393605945276698635	128	135	PERSON
1393605945276698635	161	167	PERSON
1307407407107264520	1	39	PERSON
1324394811567280128	19	35	PERSON
1324394811567280128	39	51	PERSON
1330167287396134927	0	6	ORGANIZATION
1330167287396134927	59	64	ORGANIZATION
1310297195833417737	0	7	PERSON
1310297195833417737	9	13	PERSON
1310297195833417737	15	19	PERSON
1310297195833417737	43	49	PERSON
1310297195833417737	51	56	PERSON
1310297195833417737	58	67	PERSON
1310297195833417737	69	74	PERSON
1310297195833417737	148	154	PERSON
1310297195833417737	165	173	PERSON
1282019192204668932	24	39	LOCATION
1362527075211612166	26	30	LOCATION
1362527075211612166	160	164	LOCATION
1270953689759580160	8	18	PERSON
1270953689759580160	44	54	TIME
1284940447048228865	4	17	PERSON
1302650601562607616	0	4	PERSON
1302650601562607616	17	22	PERSON
1302650601562607616	29	37	TVSHOW
1302650601562607616	81	95	PERSON
1350955352087539712	0	10	PERSON
1350955352087539712	11	21	PERSON
1398723294233247745	47	50	ORGANIZATION
1398723294233247745	51	54	ORGANIZATION
1289309607857229824	33	43	PERSON
1404869355314221061	16	25	PERSON
1404869355314221061	26	40	PERSON
1404869355314221061	48	62	PERSON
1404869355314221061	64	74	TVSHOW
1375489837311070220	11	17	PERSON
1375489837311070220	76	83	LOCATION
1375489837311070220	84	96	PRODUCT
1400062437198495744	98	110	PERSON
1400062437198495744	189	200	PERSON
1337226075076784129	3	17	PERSON
1271327640129961984	58	70	PERSON
1368898227374800897	0	11	TIME
1368898227374800897	12	30	LOCATION
1281619419966451713	0	14	LOCATION
1311925177366835201	0	6	TIME
1397963594260692994	14	26	LOCATION
1370120637239459840	0	6	LOCATION
1370120637239459840	11	17	LOCATION
1370120637239459840	131	148	PERSON
1370120637239459840	176	189	PERSON
1268161972849254401	24	36	PERSON
1268161972849254401	195	207	PERSON
1268161972849254401	245	255	TIME
1268161972849254401	256	266	TIME
1268161972849254401	267	279	PERSON
1394856412417708032	0	19	PERSON
1394856412417708032	235	242	ORGANIZATION
1394856412417708032	267	279	TIME
1404751211325235201	50	55	PRODUCT
1404751211325235201	84	95	PERSON
1331993134155374592	13	21	PERSON
1331993134155374592	25	30	PERSON
1331993134155374592	94	99	PERSON
1295277853085491201	0	22	ORGANIZATION
1295277853085491201	33	38	PERSON
1295277853085491201	228	233	PERSON
1271825625733611520	17	36	PERSON
1336637798649049088	28	35	PERSON
1336637798649049088	142	149	PERSON
1301968929884123140	0	11	PERSON
1301968929884123140	21	32	PRODUCT
1320791646422867969	0	15	ORGANIZATION
1320791646422867969	47	59	PERSON
1320791646422867969	69	76	PERSON
1400042598224519170	194	207	MONEY
1399737598013284352	0	3	ORGANIZATION
1399737598013284352	15	21	MONEY
1399737598013284352	86	108	ORGANIZATION
1399737598013284352	146	149	ORGANIZATION
1399737598013284352	154	164	PRODUCT
1399737598013284352	196	202	MONEY
1343212601556291584	0	9	ORGANIZATION
1343212601556291584	21	28	LOCATION
1296465784638767104	18	23	PERSON
1376879847847387136	13	23	ORGANIZATION
1376879847847387136	27	38	ORGANIZATION
1376879847847387136	42	50	ORGANIZATION
1376879847847387136	54	65	ORGANIZATION
1376879847847387136	68	82	ORGANIZATION
1376879847847387136	85	95	ORGANIZATION
1376879847847387136	98	107	ORGANIZATION
1376879847847387136	110	120	ORGANIZATION
1376879847847387136	123	130	ORGANIZATION
1376879847847387136	133	143	ORGANIZATION
1376879847847387136	146	158	ORGANIZATION
1376879847847387136	161	176	ORGANIZATION
1376879847847387136	179	190	ORGANIZATION
1376879847847387136	193	201	ORGANIZATION
1376879847847387136	204	211	ORGANIZATION
1294255876216426496	24	28	PERSON
1374435472127131656	34	45	PERSON
1374435472127131656	48	60	PERSON
1374435472127131656	63	76	PERSON
1374435472127131656	79	93	PERSON
1374435472127131656	96	108	PERSON
1374435472127131656	112	125	PERSON
1297118029151690752	0	7	LOCATION
1305195630718005249	4	19	PERSON
1305195630718005249	39	52	TVSHOW
1291040858486321154	0	10	PERSON
1318087770691297280	7	18	PERSON
1401963803353432071	49	54	PERSON
1401963803353432071	73	82	PERSON
1397600247371771915	0	7	PERSON
1397600247371771915	11	18	PERSON
1397600247371771915	132	146	PERSON
1293173783734505472	37	54	PERSON
1293173783734505472	55	72	ORGANIZATION
1402916140679155714	44	60	ORGANIZATION
1382341909566402562	15	28	PERSON
1406754042303426562	23	34	ORGANIZATION
1406754042303426562	56	62	PERSON
1406754042303426562	83	94	ORGANIZATION
1270779920139124738	0	8	PERSON
1312461616739315714	22	32	PERSON
1312461616739315714	45	64	TVSHOW
1312461616739315714	92	103	TIME
1320103724400992257	0	9	PRODUCT
1320103724400992257	117	124	ORGANIZATION
1296658861655502848	0	7	ORGANIZATION
1296658861655502848	24	32	PERSON
1296658861655502848	165	169	PRODUCT
1386278749172224004	26	31	ORGANIZATION
1386278749172224004	47	56	ORGANIZATION
1386278749172224004	105	108	ORGANIZATION
1386278749172224004	123	142	PERSON
1386278749172224004	167	176	ORGANIZATION
1386278749172224004	184	189	ORGANIZATION
1410175715509739521	0	11	ORGANIZATION
1410175715509739521	12	16	TIME
1410175715509739521	61	70	PRODUCT
1410175715509739521	71	81	MONEY
1410175715509739521	103	106	ORGANIZATION
1410175715509739521	131	141	MONEY
1331261826466766856	54	64	PERSON
1331261826466766856	71	83	PERSON
1396905771472928774	0	14	PERSON
1396905771472928774	16	25	TIME
1396905771472928774	44	59	PERSON
1396905771472928774	64	67	ORGANIZATION
1396905771472928774	171	180	PERSON
1396905771472928774	210	214	ORGANIZATION
1396905771472928774	229	238	PERSON
1318138562571882496	11	29	PERSON
1318138562571882496	83	101	PERSON
1307722551167246336	132	140	ORGANIZATION
1307722551167246336	173	185	PERSON
1307722551167246336	201	209	PERSON
1307722551167246336	210	219	PERSON
1378804288756051974	0	12	PERSON
1378804288756051974	27	46	PERSON
1378804288756051974	124	134	PERSON
1338380264951713793	17	23	LOCATION
1338380264951713793	43	57	LOCATION
1338380264951713793	60	66	LOCATION
1299709036917592064	0	15	ORGANIZATION
1299709036917592064	16	21	PERSON
1299709036917592064	35	42	PERSON
1299709036917592064	71	80	ORGANIZATION
1299709036917592064	89	95	PERSON
1377799723793416195	0	12	PERSON
1377799723793416195	49	58	TIME
1377799723793416195	59	64	TIME
1371948723895468032	0	10	PERSON
1371948723895468032	180	192	TVSHOW
1325011782746910720	0	11	PERSON
1399716502895529991	0	13	ORGANIZATION
1297212309434245121	36	39	PRODUCT
1297212309434245121	208	214	PERSON
1297212309434245121	227	242	PERSON
1297212309434245121	243	248	ORGANIZATION
1355894482923872261	15	26	LOCATION
1355894482923872261	30	41	MONEY
1355894482923872261	74	81	LOCATION
1355894482923872261	85	97	MONEY
1364965204233175047	8	14	LOCATION
1364965204233175047	32	46	LOCATION
1389992725647396869	0	9	LOCATION
1391512819707883523	11	16	LOCATION
1391512819707883523	29	31	ORGANIZATION
1391512819707883523	38	64	ORGANIZATION
1391512819707883523	77	91	TIME
1391512819707883523	110	123	PERSON
1391512819707883523	167	182	ORGANIZATION
1391512819707883523	199	213	TIME
1391512819707883523	223	233	ORGANIZATION
1359102793743745027	13	23	LOCATION
1376419610359181314	24	36	PERSON
1353818559802208256	0	10	PERSON
1353818559802208256	31	37	PERSON
1353818559802208256	149	159	PERSON
1353818559802208256	160	173	PERSON
1294736885978456067	0	7	ORGANIZATION
1294736885978456067	86	96	TVSHOW
1294736885978456067	111	136	TVSHOW
1389692961609428992	28	36	ORGANIZATION
1389692961609428992	37	48	ORGANIZATION
1389692961609428992	67	77	PERSON
1389692961609428992	78	89	PERSON
1389692961609428992	90	103	PERSON
1389692961609428992	104	110	ORGANIZATION
1389692961609428992	111	121	ORGANIZATION
1389692961609428992	129	138	PERSON
1389692961609428992	139	154	ORGANIZATION
1389692961609428992	155	161	PERSON
1389692961609428992	162	168	PERSON
1389692961609428992	169	177	LOCATION
1389692961609428992	178	181	ORGANIZATION
1389692961609428992	183	193	PERSON
1389692961609428992	194	208	PERSON
1372996538176274440	0	3	ORGANIZATION
1372996538176274440	4	8	TIME
1281249504419876864	28	31	PERSON
1320842195717554176	6	14	PERSON
1293996264573501440	22	29	LOCATION
1404950995537367042	33	41	PERSON
1404950995537367042	44	50	LOCATION
1404950995537367042	74	82	ORGANIZATION
1404950995537367042	85	91	ORGANIZATION
1344702943052902400	56	63	PERSON
1344702943052902400	160	175	PRODUCT
1344702943052902400	178	203	PERSON
1378034094349688832	82	92	ORGANIZATION
1384794843067658243	53	63	PERSON
1384794843067658243	64	72	PERSON
1357323359642652674	48	56	LOCATION
1357323359642652674	124	129	ORGANIZATION
1310251467962486785	0	18	PERSON
1310251467962486785	36	43	LOCATION
1409948077511921665	62	71	ORGANIZATION
1409948077511921665	81	89	ORGANIZATION
1409948077511921665	143	150	LOCATION
1409948077511921665	154	161	ORGANIZATION
1375692438476623873	69	83	PERSON
1330980712112152576	32	38	PERSON
1330980712112152576	39	46	LOCATION
1305248890212540416	21	33	TVSHOW
1305248890212540416	36	56	PERSON
1305248890212540416	118	123	PERSON
1305248890212540416	154	162	ORGANIZATION
1371208121587269635	10	16	PERSON
1371208121587269635	63	68	PERSON
1371208121587269635	90	95	ORGANIZATION
1388837706436947972	23	27	ORGANIZATION
1326951405203099654	38	42	PERSON
1305838439275913218	0	10	ORGANIZATION
1305838439275913218	32	41	ORGANIZATION
1305838439275913218	45	52	ORGANIZATION
1305838439275913218	69	78	ORGANIZATION
1404199497165586433	0	7	ORGANIZATION
1404199497165586433	83	96	PERSON
1404199497165586433	160	168	ORGANIZATION
1404199497165586433	172	181	PERSON
1343434678473265152	26	36	PERSON
1343434678473265152	55	59	ORGANIZATION
1360198765978787840	0	10	PRODUCT
1360198765978787840	14	20	LOCATION
1360593043947220999	0	14	ORGANIZATION
1360593043947220999	15	24	ORGANIZATION
1360593043947220999	52	66	ORGANIZATION
1360593043947220999	69	78	ORGANIZATION
1356697948587974661	1	20	PERSON
1404544121310793734	0	18	PERSON
1404544121310793734	140	146	PERSON
1380912280209137669	12	20	PERSON
1307742724347617281	8	13	PERSON
1307742724347617281	132	136	PERSON
1307742724347617281	174	180	PERSON
1290348878760497152	0	7	PERSON
1290348878760497152	18	37	ORGANIZATION
1358563135318294528	0	6	PERSON
1358563135318294528	67	77	ORGANIZATION
1351471595181789184	87	100	PERSON
1351471595181789184	102	112	PERSON
1275894221896105985	12	16	PERSON
1275894221896105985	38	48	TIME
1397427799116423176	0	8	PERSON
1397427799116423176	10	19	TVSHOW
1397427799116423176	90	99	TVSHOW
1273556626306408448	0	5	PERSON
1280538374588125184	14	21	PERSON
1280538374588125184	30	40	PERSON
1319504109720961027	0	13	LOCATION
1315033868924260353	13	22	ORGANIZATION
1315033868924260353	23	31	ORGANIZATION
1315033868924260353	35	43	ORGANIZATION
1315033868924260353	96	118	TVSHOW
1297294953618518018	24	34	PERSON
1380271243367157770	0	11	TVSHOW
1271877041487560705	25	32	TIME
1271877041487560705	37	47	TIME
1323582806010855424	29	33	ORGANIZATION
1323582806010855424	46	49	ORGANIZATION
1323582806010855424	92	95	ORGANIZATION
1384431399038427141	0	3	ORGANIZATION
1384431399038427141	8	24	MONEY
1384431399038427141	43	55	PERSON
1361419240176193536	44	57	PERSON
1361419240176193536	76	84	PERSON
1311767369933561856	5	10	PERSON
1311767369933561856	11	19	PERSON
1311767369933561856	23	31	PERSON
1306555091927945216	48	52	PERSON
1306555091927945216	55	65	PERSON
1389652105569488901	34	39	PERSON
1389652105569488901	89	101	ORGANIZATION
1315975295372009475	0	14	PERSON
1315975295372009475	44	50	PERSON
1315975295372009475	210	224	PERSON
1269252078486069250	58	65	LOCATION
1286211999219818497	37	46	PERSON
1286211999219818497	65	69	ORGANIZATION
1286211999219818497	124	128	ORGANIZATION
1286211999219818497	173	180	ORGANIZATION
1286211999219818497	184	187	ORGANIZATION
1402539833143312388	100	104	LOCATION
1393322822135595013	0	11	PERSON
1393322822135595013	121	136	PERSON
1393322822135595013	179	184	PERSON
1331332765095251968	0	7	ORGANIZATION
1331332765095251968	27	37	PERSON
1331332765095251968	38	46	ORGANIZATION
1331332765095251968	100	103	ORGANIZATION
1331332765095251968	108	120	PERSON
1331332765095251968	219	222	ORGANIZATION
1402336045711212546	6	15	LOCATION
1340058289233604614	0	22	PERSON
1327286970616328193	23	34	PERSON
1317920348990570496	0	12	ORGANIZATION
1317920348990570496	32	43	PERSON
1317920348990570496	56	68	PERSON
1402746727438983171	84	97	PERSON
1293421757727113216	0	12	PERSON
1293421757727113216	122	127	PERSON
1271672189100703744	10	20	ORGANIZATION
1271672189100703744	113	121	ORGANIZATION
1271672189100703744	113	121	ORGANIZATION
1324673480751751168	41	45	TIME
1324673480751751168	46	50	TIME
1324673480751751168	68	78	ORGANIZATION
1324673480751751168	170	178	ORGANIZATION
1380966478795706371	61	67	PERSON
1380966478795706371	68	74	PERSON
1379851113973841930	0	10	PERSON
1379851113973841930	154	162	ORGANIZATION
1337332553666195456	0	11	PERSON
1337332553666195456	48	56	PERSON
1337332553666195456	60	71	PERSON
1337332553666195456	88	97	PRODUCT
1337332553666195456	117	122	PERSON
1337332553666195456	195	206	PERSON
1370711704091430914	45	63	ORGANIZATION
1370711704091430914	67	83	ORGANIZATION
1370711704091430914	88	104	ORGANIZATION
1370711704091430914	110	126	ORGANIZATION
1394987272458620932	0	6	LOCATION
1394987272458620932	13	22	LOCATION
1347971739339403264	0	18	PERSON
1347971739339403264	137	150	TVSHOW
1359909568520847361	0	43	ORGANIZATION
1316659764424781825	0	13	PERSON
1316659764424781825	60	73	PERSON
1316659764424781825	155	168	PERSON
1272838644156506114	0	4	PERSON
1272838644156506114	8	14	PERSON
1272838644156506114	64	76	PERSON
1307043788649631749	9	21	PERSON
1307043788649631749	79	89	TVSHOW
1312295469180170240	0	5	PERSON
1312295469180170240	59	67	PERSON
1312295469180170240	135	141	PERSON
1335169094044225537	0	9	ORGANIZATION
1310371227048050689	0	11	ORGANIZATION
1310371227048050689	48	55	ORGANIZATION
1310371227048050689	60	67	ORGANIZATION
1310371227048050689	72	80	ORGANIZATION
1310371227048050689	85	91	ORGANIZATION
1394930155802578948	0	11	PERSON
